league,season,matchId,goalsFor,goalsAgainst,totalGoalsBeforeAvg,totalGoalsAgainstBeforeAvg,opponentTotalGoalsBeforeAvg,opponentTotalGoalsAgainstBeforeAvg
bl1,2004,1635,2,3,0.8484848484848485,2.1818181818181817,1.606060606060606,1.3333333333333333
bl1,2004,1384,1,2,0.8,0.8,1.2,2.2
bl1,2004,1405,0,1,1.25,0.875,0.875,0.875
bl1,2004,1444,3,1,1.1666666666666667,0.9166666666666666,1.5,1.3333333333333333
bl1,2004,1453,1,1,1.3076923076923077,0.9230769230769231,0.7692307692307693,2.3846153846153846
bl1,2004,1461,3,2,1.2857142857142858,0.9285714285714286,1.7142857142857142,1.5
bl1,2004,1469,6,0,1.4,1,1.2666666666666666,1.5333333333333334
bl1,2004,1478,1,0,1.6875,0.9375,1.5,0.9375
bl1,2004,1492,2,2,1.6470588235294117,0.8823529411764706,1.3529411764705883,2.0588235294117645
bl1,2004,1500,0,0,1.6666666666666667,0.9444444444444444,2,1.1111111111111112
bl1,2004,1506,3,0,1.5789473684210527,0.8947368421052632,1.4210526315789473,1.6842105263157894
bl1,2004,1517,2,1,1.65,0.85,1.7,1.7
bl1,2004,1527,0,1,1.6666666666666667,0.8571428571428571,1.8571428571428572,1.3333333333333333
bl1,2004,1534,4,1,1.5909090909090908,0.8636363636363636,1.7727272727272727,1.4545454545454546
bl1,2004,1558,3,0,1.72,0.96,1.2,1.36
bl1,2004,1598,4,1,1.7586206896551724,0.9310344827586207,1.5862068965517242,1.206896551724138
bl1,2004,1606,1,2,1.8333333333333333,0.9333333333333333,0.9,1.9333333333333333
bl1,2004,1614,3,1,1.8064516129032258,0.967741935483871,1.4193548387096775,1.4516129032258065
bl1,2004,1624,0,0,1.84375,0.96875,1.0625,1.4375
bl1,2004,1631,0,0,1.7878787878787878,0.9393939393939394,1.0303030303030303,1.0909090909090908
bl1,2004,1398,0,2,1.1428571428571428,2.142857142857143,0.7142857142857143,1
bl1,2004,1437,1,2,1.3636363636363635,1.6363636363636365,1.4545454545454546,1.3636363636363635
bl1,2004,1447,6,0,1.3333333333333333,1.6666666666666667,0.8333333333333334,2.0833333333333335
bl1,2004,1455,3,1,1.6923076923076923,1.5384615384615385,1.7692307692307692,1.3846153846153846
bl1,2004,1460,3,1,1.7857142857142858,1.5,1.2857142857142858,1.4285714285714286
bl1,2004,1470,0,2,1.8666666666666667,1.4666666666666666,1.4666666666666666,1
bl1,2004,1477,2,1,1.75,1.5,1.375,2.0625
bl1,2004,1484,0,3,1.7647058823529411,1.4705882352941178,1.9411764705882353,1.1764705882352942
bl1,2004,1493,2,1,1.6666666666666667,1.5555555555555556,1.4444444444444444,1.6666666666666667
bl1,2004,1507,3,1,1.6842105263157894,1.5263157894736843,1.736842105263158,1.631578947368421
bl1,2004,1516,2,1,1.75,1.5,1.9,1.3
bl1,2004,1552,4,3,1.7083333333333333,1.5,1.125,1.25
bl1,2004,1588,2,1,1.75,1.6071428571428572,1.6071428571428572,1.1785714285714286
bl1,2004,1597,3,0,1.7586206896551724,1.5862068965517242,0.9310344827586207,1.896551724137931
bl1,2004,1608,0,1,1.8,1.5333333333333334,1.4333333333333333,1.5
bl1,2004,1617,0,0,1.7419354838709677,1.5161290322580645,1.096774193548387,1.4838709677419355
bl1,2004,1625,1,2,1.6875,1.46875,1,1.09375
bl1,2004,1630,0,1,1.6666666666666667,1.4848484848484849,1.393939393939394,2.0606060606060606
bl1,2004,1348,1,0,0.8,1,1,1.6
bl1,2004,1392,0,2,0.8333333333333334,0.8333333333333334,2.1666666666666665,0.8333333333333334
bl1,2004,1465,1,2,1.2142857142857142,1.0714285714285714,1.5714285714285714,1.3571428571428572
bl1,2004,1467,1,1,1.2,1.1333333333333333,0.7333333333333333,2.2666666666666666
bl1,2004,1483,0,5,1.1875,1.125,1.6875,1.625
bl1,2004,1488,0,1,1.1176470588235294,1.3529411764705883,1.1764705882352942,1.7647058823529411
bl1,2004,1495,0,1,1.0555555555555556,1.3333333333333333,1.3333333333333333,1.0555555555555556
bl1,2004,1504,1,1,1,1.3157894736842106,1.3157894736842106,2.1578947368421053
bl1,2004,1519,3,1,1,1.3,1.9,1
bl1,2004,1523,0,0,1.0952380952380953,1.2857142857142858,1.2857142857142858,1.7619047619047619
bl1,2004,1535,3,1,1.0454545454545454,1.2272727272727273,1.6818181818181819,1.8181818181818181
bl1,2004,1539,1,2,1.1304347826086956,1.2173913043478262,1.7826086956521738,1.2608695652173914
bl1,2004,1616,0,2,1.1290322580645162,1.4193548387096775,1.6129032258064515,1.3548387096774193
bl1,2004,1622,1,1,1.09375,1.4375,0.90625,1.9375
bl1,2004,1633,1,2,1.0909090909090908,1.4242424242424243,1.4242424242424243,1.5151515151515151
bl1,2004,1426,2,3,1.8,0.9,1.3,1.3
bl1,2004,1438,4,0,1.8181818181818181,1.0909090909090908,0.9090909090909091,1.9090909090909092
bl1,2004,1443,0,3,2,1,1.6666666666666667,1.5
bl1,2004,1454,1,0,1.8461538461538463,1.1538461538461537,1.3846153846153846,1.4615384615384615
bl1,2004,1464,0,0,1.7857142857142858,1.0714285714285714,1.5714285714285714,1.0714285714285714
bl1,2004,1471,5,2,1.6666666666666667,1,1.3333333333333333,1.8666666666666667
bl1,2004,1476,2,2,1.875,1.0625,1.9375,1.125
bl1,2004,1489,3,2,1.8823529411764706,1.1176470588235294,1.411764705882353,1.588235294117647
bl1,2004,1499,2,4,1.9444444444444444,1.1666666666666667,1.6111111111111112,1.6111111111111112
bl1,2004,1579,3,0,1.7777777777777777,1.1481481481481481,1.6666666666666667,1.1111111111111112
bl1,2004,1589,1,2,1.8214285714285714,1.1071428571428572,0.8928571428571429,1.9285714285714286
bl1,2004,1596,0,0,1.793103448275862,1.1379310344827587,1.4827586206896552,1.5517241379310345
bl1,2004,1607,0,2,1.7333333333333334,1.1,1.0666666666666667,1.5333333333333334
bl1,2004,1613,1,0,1.6774193548387097,1.1290322580645162,1.032258064516129,1.096774193548387
bl1,2004,1626,0,2,1.65625,1.09375,1.375,2.125
bl1,2004,1629,1,3,1.606060606060606,1.121212121212121,2.1818181818181817,0.9696969696969697
bl1,2004,1395,0,1,1.7142857142857142,1.2857142857142858,1.1428571428571428,1.7142857142857142
bl1,2004,1408,2,0,1.5,1.25,1.125,1.75
bl1,2004,1412,2,0,1.5555555555555556,1.1111111111111112,1.7777777777777777,1
bl1,2004,1424,0,2,1.6,1,1.3,1.7
bl1,2004,1431,3,0,1.4545454545454546,1.0909090909090908,1.7272727272727273,1
bl1,2004,1446,3,1,1.5833333333333333,1,1.3333333333333333,1.9166666666666667
bl1,2004,1458,4,2,1.7857142857142858,1,1.5714285714285714,1.4285714285714286
bl1,2004,1472,2,2,1.9333333333333333,1.0666666666666667,1.6666666666666667,1.6
bl1,2004,1554,0,1,1.9166666666666667,0.9583333333333334,1.625,1.125
bl1,2004,1561,3,1,1.84,0.96,0.88,1.92
bl1,2004,1566,3,0,1.8846153846153846,0.9615384615384616,1.5769230769230769,1.5769230769230769
bl1,2004,1577,2,1,1.9259259259259258,0.9259259259259259,1.1111111111111112,1.5925925925925926
bl1,2004,1584,1,0,1.9285714285714286,0.9285714285714286,1.1071428571428572,1.1071428571428572
bl1,2004,1594,3,1,1.896551724137931,0.896551724137931,1.3793103448275863,1.9655172413793103
bl1,2004,1611,4,2,2,0.8709677419354839,1.3870967741935485,1.5483870967741935
bl1,2004,1627,6,3,2.0625,0.90625,1.59375,1.71875
bl1,2004,1411,1,2,1.625,1.25,1.125,1.5
bl1,2004,1416,3,1,1.5555555555555556,1.3333333333333333,1,1.7777777777777777
bl1,2004,1425,3,4,1.7,1.3,1.6,1.1
bl1,2004,1430,1,1,1.8181818181818181,1.5454545454545454,1.3636363636363635,1.5454545454545454
bl1,2004,1441,0,2,1.75,1.5,1.5833333333333333,1.1666666666666667
bl1,2004,1448,1,0,1.6153846153846154,1.5384615384615385,1.3076923076923077,2
bl1,2004,1475,0,1,1.5,1.625,1.6875,1.625
bl1,2004,1564,2,1,1.28,1.6,1.6,1.08
bl1,2004,1565,0,2,1.3076923076923077,1.5769230769230769,0.8846153846153846,1.9615384615384615
bl1,2004,1578,0,2,1.2592592592592593,1.5925925925925926,1.5185185185185186,1.6296296296296295
bl1,2004,1583,1,1,1.2142857142857142,1.6071428571428572,1.1071428571428572,1.6071428571428572
bl1,2004,1595,2,0,1.206896551724138,1.5862068965517242,1.0689655172413792,1.103448275862069
bl1,2004,1601,6,2,1.2333333333333334,1.5333333333333334,1.3666666666666667,2
bl1,2004,1628,2,1,1.4545454545454546,1.6363636363636365,1.6363636363636365,1.8484848484848484
bl1,2004,1379,2,2,1.6,1.6,1,1.8
bl1,2004,1389,1,2,1.6666666666666667,1.6666666666666667,1.8333333333333333,0.8333333333333334
bl1,2004,1406,0,2,1.625,1.5,1.375,1.25
bl1,2004,1413,0,3,1.4444444444444444,1.5555555555555556,1.3333333333333333,2.111111111111111
bl1,2004,1442,2,1,1.3333333333333333,1.5,1.8333333333333333,1.5
bl1,2004,1528,1,3,1.1904761904761905,1.6666666666666667,1.5714285714285714,1.2380952380952381
bl1,2004,1532,0,0,1.1818181818181819,1.7272727272727273,0.8181818181818182,2.1363636363636362
bl1,2004,1541,1,0,1.1304347826086956,1.6521739130434783,1.6956521739130435,1.5217391304347827
bl1,2004,1559,1,2,1.08,1.56,1.08,1.16
bl1,2004,1572,2,2,1.0769230769230769,1.5769230769230769,1.3461538461538463,2.076923076923077
bl1,2004,1599,0,0,1.103448275862069,1.5862068965517242,1.6896551724137931,1.8275862068965518
bl1,2004,1420,0,2,1.7777777777777777,1.7777777777777777,1.2222222222222223,1.4444444444444444
bl1,2004,1429,2,0,1.6,1.8,1,1.9
bl1,2004,1436,4,0,1.6363636363636365,1.6363636363636365,1.8181818181818181,1.2727272727272727
bl1,2004,1456,1,1,1.7692307692307692,1.5384615384615385,1.6153846153846154,1.0769230769230769
bl1,2004,1459,1,3,1.7142857142857142,1.5,1.2142857142857142,1.9285714285714286
bl1,2004,1571,1,4,1.6923076923076923,1.8846153846153846,1.5769230769230769,1.1153846153846154
bl1,2004,1582,3,0,1.6666666666666667,1.962962962962963,0.9259259259259259,1.8888888888888888
bl1,2004,1591,1,0,1.7142857142857142,1.8928571428571428,1.5357142857142858,1.5714285714285714
bl1,2004,1609,0,1,1.6333333333333333,1.7666666666666666,1.0333333333333334,1.1333333333333333
bl1,2004,1612,2,1,1.5806451612903225,1.7419354838709677,1.3870967741935485,2.129032258064516
bl1,2004,1390,1,3,1.1666666666666667,1.8333333333333333,0.8333333333333334,1.5
bl1,2004,1396,1,0,1.1428571428571428,2,1.7142857142857142,2.142857142857143
bl1,2004,1508,2,2,0.7894736842105263,2.0526315789473686,1.4736842105263157,1.263157894736842
bl1,2004,1525,0,4,0.8571428571428571,2.0476190476190474,1.6666666666666667,1.6666666666666667
bl1,2004,1542,1,0,0.782608695652174,2.0434782608695654,1.173913043478261,1.173913043478261
bl1,2004,1548,3,1,0.7916666666666666,1.9583333333333333,1.2083333333333333,2.0833333333333335
bl1,2004,1393,3,2,0.8333333333333334,1.6666666666666667,1.6666666666666667,2
bl1,2004,1514,3,0,1.5,1.3,1.75,1.6
bl1,2004,1536,1,0,1.6363636363636365,1.2272727272727273,1.2272727272727273,1.1818181818181819
bl1,2004,1543,2,0,1.608695652173913,1.173913043478261,1.2608695652173914,2.0869565217391304
bl1,2004,1407,0,3,1.5,2,1.625,1.125
bl1,2004,1423,0,3,1.5,1.9,1.6,1.1
bl1,2004,1560,5,1,1.2,2.12,1.6,1.44
bl1,2004,1576,1,0,1.3703703703703705,2.074074074074074,1.1481481481481481,1.1111111111111112
bl1,2004,1401,0,3,1.8571428571428572,0.8571428571428571,1.1428571428571428,1.4285714285714286
bl1,2004,1549,1,0,1.625,1.5,1.125,1.1666666666666667
bl1,2005,1684,1,0,2.8,0.6,0.6,1.8
bl1,2005,1693,0,2,2.5,0.5,2,0.6666666666666666
bl1,2005,1704,2,0,2.142857142857143,0.7142857142857143,1.5714285714285714,1.4285714285714286
bl1,2005,1709,1,1,2.125,0.625,1.25,0.625
bl1,2005,1722,4,0,2,0.6666666666666666,1.2222222222222223,1.8888888888888888
bl1,2005,1727,2,1,2.2,0.6,1.5,2.3
bl1,2005,1740,3,1,2.1818181818181817,0.6363636363636364,2.8181818181818183,1.1818181818181819
bl1,2005,1751,2,1,2.25,0.6666666666666666,1.3333333333333333,1.5833333333333333
bl1,2005,1758,2,1,2.230769230769231,0.6923076923076923,1.3076923076923077,1.6153846153846154
bl1,2005,1767,0,0,2.2142857142857144,0.7142857142857143,1.2857142857142858,1.2142857142857142
bl1,2005,1780,2,1,2.066666666666667,0.6666666666666666,1.2857142857142858,2.7142857142857144
bl1,2005,1783,2,1,2.0625,0.6875,1.375,1.375
bl1,2005,1790,3,1,2.0588235294117645,0.7058823529411765,1.411764705882353,1.2352941176470589
bl1,2005,1799,1,0,2.111111111111111,0.7222222222222222,1.4444444444444444,1.5
bl1,2005,1810,0,0,2.0526315789473686,0.6842105263157895,1.5263157894736843,1.368421052631579
bl1,2005,1825,2,1,1.95,0.65,1.05,1.65
bl1,2005,1831,1,1,1.9523809523809523,0.6666666666666666,1.4761904761904763,1.2380952380952381
bl1,2005,1840,5,2,1.9090909090909092,0.6818181818181818,1.2727272727272727,1.5
bl1,2005,1847,1,2,2.0434782608695654,0.7391304347826086,1.5217391304347827,0.7391304347826086
bl1,2005,1858,0,0,2,0.7916666666666666,1.0416666666666667,1.6666666666666667
bl1,2005,1869,3,0,1.92,0.76,1.48,0.72
bl1,2005,1875,3,1,1.9615384615384615,0.7307692307692307,0.9615384615384616,1.8461538461538463
bl1,2005,1880,2,2,2,0.7407407407407407,1.3333333333333333,2.1481481481481484
bl1,2005,1893,0,3,2,0.7857142857142857,2.2142857142857144,1.1428571428571428
bl1,2005,1904,2,0,1.9310344827586208,0.8620689655172413,1,1.206896551724138
bl1,2005,1915,2,2,1.9333333333333333,0.8333333333333334,1.3333333333333333,1.5
bl1,2005,1922,3,1,1.935483870967742,0.8709677419354839,1.032258064516129,1.032258064516129
bl1,2005,1931,1,1,1.96875,0.875,1.375,2.125
bl1,2005,1936,3,3,1.9393939393939394,0.8787878787878788,1.2727272727272727,1.1818181818181819
bl1,2005,1686,1,2,1.8,1.6,2.2,2
bl1,2005,1698,0,1,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.1666666666666667
bl1,2005,1703,1,2,1.4285714285714286,1.5714285714285714,0.5714285714285714,1.4285714285714286
bl1,2005,1716,1,4,1.375,1.625,1.125,1.5
bl1,2005,1723,3,6,1.3333333333333333,1.8888888888888888,0.4444444444444444,1.3333333333333333
bl1,2005,1739,1,1,1.4545454545454546,2.272727272727273,1.0909090909090908,1.1818181818181819
bl1,2005,1745,2,2,1.4166666666666667,2.1666666666666665,1.1666666666666667,0.5833333333333334
bl1,2005,1765,1,3,1.4615384615384615,2.1538461538461537,1.5714285714285714,0.42857142857142855
bl1,2005,1762,1,1,1.4285714285714286,2.2142857142857144,0.8571428571428571,2
bl1,2005,1779,1,4,1.4,2.1333333333333333,2.7333333333333334,1.2666666666666666
bl1,2005,1787,2,3,1.375,2.25,1.125,1.4375
bl1,2005,1791,2,4,1.411764705882353,2.2941176470588234,1.411764705882353,1.5294117647058822
bl1,2005,1803,0,0,1.4444444444444444,2.388888888888889,1.1666666666666667,1
bl1,2005,1808,2,2,1.368421052631579,2.263157894736842,1.3157894736842106,2.526315789473684
bl1,2005,1824,0,0,1.4,2.25,1.4,1.3
bl1,2005,1826,0,2,1.3333333333333333,2.142857142857143,1.2380952380952381,1.2857142857142858
bl1,2005,1835,0,3,1.2727272727272727,2.1363636363636362,1.6818181818181819,1.6818181818181819
bl1,2005,1844,4,2,1.2173913043478262,2.1739130434782608,1.391304347826087,1.3478260869565217
bl1,2005,1857,3,4,1.3333333333333333,2.1666666666666665,1.0833333333333333,1.5416666666666667
bl1,2005,1862,0,1,1.4,2.24,1.36,1.24
bl1,2005,1876,1,1,1.3461538461538463,2.1923076923076925,1.3846153846153846,1.6538461538461537
bl1,2005,1891,3,0,1.3571428571428572,2.142857142857143,1,1.5714285714285714
bl1,2005,1898,1,1,1.4137931034482758,2.0689655172413794,1.3793103448275863,0.896551724137931
bl1,2005,1908,3,1,1.4,2.033333333333333,0.9333333333333333,1.8333333333333333
bl1,2005,1919,0,1,1.4516129032258065,2,1.5806451612903225,0.7741935483870968
bl1,2005,1925,0,6,1.40625,1.96875,2.21875,1.125
bl1,2005,1942,4,2,1.3636363636363635,2.090909090909091,0.9090909090909091,1.303030303030303
bl1,2005,1687,2,3,1.4,2.4,1.4,1
bl1,2005,1691,1,0,1.5,2.5,0.6666666666666666,1.5
bl1,2005,1706,1,1,1.4285714285714286,2.142857142857143,1.1428571428571428,1.5714285714285714
bl1,2005,1717,0,1,1.375,2,0.375,1.5
bl1,2005,1728,1,0,1.1,2.1,1.2,1.2
bl1,2005,1737,0,3,1.0909090909090908,1.9090909090909092,1,0.6363636363636364
bl1,2005,1752,0,2,1,2,1.5833333333333333,0.5
bl1,2005,1766,0,2,0.9230769230769231,2,2.7857142857142856,1.3571428571428572
bl1,2005,1772,1,1,0.8666666666666667,1.9333333333333333,1.1333333333333333,1.4666666666666666
bl1,2005,1786,1,1,0.875,1.875,1.4375,1.5625
bl1,2005,1792,1,0,0.8823529411764706,1.8235294117647058,1.2352941176470589,1
bl1,2005,1802,2,2,0.8888888888888888,1.7222222222222223,1.2777777777777777,2.5555555555555554
bl1,2005,1809,0,2,0.9473684210526315,1.736842105263158,1.368421052631579,1.368421052631579
bl1,2005,1818,1,1,0.9,1.75,1.25,1.3
bl1,2005,1827,2,3,0.9047619047619048,1.7142857142857142,1.619047619047619,1.6666666666666667
bl1,2005,1842,2,1,0.9545454545454546,1.7727272727272727,1.4090909090909092,1.3181818181818181
bl1,2005,1845,0,3,1,1.7391304347826086,1,1.608695652173913
bl1,2005,1859,0,0,0.9583333333333334,1.7916666666666667,1.4166666666666667,1.2916666666666667
bl1,2005,1863,2,5,0.92,1.72,1.24,1.64
bl1,2005,1881,1,1,0.9629629629629629,1.8888888888888888,1,1.5925925925925926
bl1,2005,1897,1,1,0.9642857142857143,1.8571428571428572,1.3928571428571428,0.8928571428571429
bl1,2005,1901,0,2,0.9655172413793104,1.8275862068965518,1.6206896551724137,0.7586206896551724
bl1,2005,1921,3,5,0.9354838709677419,1.8709677419354838,2.129032258064516,1.064516129032258
bl1,2005,1926,2,0,1,1.96875,0.9375,1.28125
bl1,2005,1941,0,0,1.0303030303030303,1.9090909090909092,1.393939393939394,1.4242424242424243
bl1,2005,1690,2,1,2,0.6,1.4,1.4
bl1,2005,1708,3,0,2,0.5714285714285714,1.4285714285714286,2.142857142857143
bl1,2005,1710,0,1,2.125,0.5,1.375,1.5
bl1,2005,1726,1,1,1.8888888888888888,0.5555555555555556,1.5555555555555556,1.4444444444444444
bl1,2005,1730,1,0,1.8,0.6,1.1,0.6
bl1,2005,1743,0,0,1.7272727272727273,0.5454545454545454,1.4545454545454546,1.1818181818181819
bl1,2005,1754,1,0,1.6153846153846154,0.46153846153846156,1.6923076923076923,1.6923076923076923
bl1,2005,1774,2,1,1.6666666666666667,0.4666666666666667,1.6666666666666667,1.4
bl1,2005,1789,1,1,1.6875,0.5,2.8125,1.25
bl1,2005,1793,1,2,1.6470588235294117,0.5294117647058824,1.0588235294117647,1.7647058823529411
bl1,2005,1805,2,1,1.6111111111111112,0.6111111111111112,1.1666666666666667,1.4444444444444444
bl1,2005,1813,1,2,1.631578947368421,0.631578947368421,1.4736842105263157,1.3157894736842106
bl1,2005,1822,1,0,1.6,0.7,1.55,1.65
bl1,2005,1833,2,1,1.5714285714285714,0.6666666666666666,1.2857142857142858,1.4761904761904763
bl1,2005,1843,0,2,1.5909090909090908,0.6818181818181818,1.0909090909090908,0.9545454545454546
bl1,2005,1861,3,0,1.5416666666666667,0.75,1.4166666666666667,2.125
bl1,2005,1864,1,0,1.6,0.72,1,1.6
bl1,2005,1872,2,4,1.5769230769230769,0.6923076923076923,1.1923076923076923,1.1538461538461537
bl1,2005,1887,2,0,1.5925925925925926,0.8148148148148148,1.4444444444444444,0.8518518518518519
bl1,2005,1896,2,0,1.6071428571428572,0.7857142857142857,1.1785714285714286,1.3214285714285714
bl1,2005,1907,0,2,1.6333333333333333,0.7333333333333333,1.7666666666666666,1.4666666666666666
bl1,2005,1928,2,4,1.5625,0.75,1.46875,1.375
bl1,2005,1939,1,2,1.5757575757575757,0.8484848484848485,2.3333333333333335,1.0909090909090908
bl1,2005,1685,4,2,1.2,1.6,1.2,1
bl1,2005,1694,1,0,1.6666666666666667,1.6666666666666667,0.5,1.6666666666666667
bl1,2005,1720,0,0,1.3333333333333333,1.3333333333333333,1.2222222222222223,0.6666666666666666
bl1,2005,1749,1,6,1.0833333333333333,1.1666666666666667,2.6666666666666665,1.3333333333333333
bl1,2005,1756,0,0,1.0769230769230769,1.5384615384615385,1.3076923076923077,1.6153846153846154
bl1,2005,1770,1,5,1,1.4285714285714286,1.2857142857142858,1.6428571428571428
bl1,2005,1775,0,1,1,1.6666666666666667,1.2,1.1333333333333333
bl1,2005,1784,2,3,0.9375,1.625,1.25,2.625
bl1,2005,1794,2,3,1,1.7058823529411764,1.3529411764705883,1.411764705882353
bl1,2005,1806,2,0,1.0555555555555556,1.7777777777777777,1.3888888888888888,1.3333333333333333
bl1,2005,1814,0,4,1.105263157894737,1.6842105263157894,1.368421052631579,1.4736842105263157
bl1,2005,1819,1,1,1.05,1.8,1.45,1.3
bl1,2005,1829,0,1,1.0476190476190477,1.7619047619047619,1.0476190476190477,1.6666666666666667
bl1,2005,1841,2,1,1,1.7272727272727273,1.4545454545454546,1.2272727272727273
bl1,2005,1850,1,1,1.0434782608695652,1.6956521739130435,1.3043478260869565,1.6521739130434783
bl1,2005,1874,2,2,0.9615384615384616,1.5769230769230769,1.4230769230769231,0.8076923076923077
bl1,2005,1902,1,1,0.9655172413793104,1.6206896551724137,2.2413793103448274,1.103448275862069
bl1,2005,1910,1,0,0.9666666666666667,1.6,0.9666666666666667,1.2333333333333334
bl1,2005,1923,0,3,0.967741935483871,1.5483870967741935,1.3548387096774193,1.5161290322580645
bl1,2005,1929,1,2,0.9375,1.59375,1.03125,1.09375
bl1,2005,1938,2,2,0.9393939393939394,1.606060606060606,1.3636363636363635,2.090909090909091
bl1,2005,1682,1,2,3.2,1.2,1,1.6
bl1,2005,1695,2,1,2.8333333333333335,1.3333333333333333,2.1666666666666665,1.8333333333333333
bl1,2005,1702,2,1,2.7142857142857144,1.2857142857142858,1.5714285714285714,1
bl1,2005,1712,6,2,2.625,1.25,0.75,1.375
bl1,2005,1724,0,0,3,1.3333333333333333,1.4444444444444444,1.4444444444444444
bl1,2005,1732,4,1,2.7,1.2,1,1.5
bl1,2005,1755,1,2,2.923076923076923,1.3076923076923077,1.2307692307692308,0.6923076923076923
bl1,2005,1798,1,0,2.7058823529411766,1.2352941176470589,1.2352941176470589,1.4705882352941178
bl1,2005,1804,4,2,2.611111111111111,1.1666666666666667,1.5555555555555556,1.5555555555555556
bl1,2005,1815,0,0,2.6842105263157894,1.2105263157894737,1.105263157894737,0.9473684210526315
bl1,2005,1820,0,2,2.55,1.15,1.35,2.5
bl1,2005,1830,1,0,2.4285714285714284,1.1904761904761905,1.3333333333333333,1.2380952380952381
bl1,2005,1836,2,0,2.3636363636363638,1.1363636363636365,1.2727272727272727,1.2272727272727273
bl1,2005,1848,1,1,2.347826086956522,1.0869565217391304,1.7391304347826086,1.608695652173913
bl1,2005,1856,0,3,2.2916666666666665,1.0833333333333333,1.4166666666666667,1.4583333333333333
bl1,2005,1866,1,3,2.2,1.16,1.2,1.6
bl1,2005,1877,5,0,2.1538461538461537,1.2307692307692308,1.3461538461538463,1.1923076923076923
bl1,2005,1884,1,0,2.259259259259259,1.1851851851851851,1.3703703703703705,1.6296296296296295
bl1,2005,1914,0,0,2.2,1.1,1.3666666666666667,0.9
bl1,2005,1692,0,2,1.3333333333333333,1.5,1.1666666666666667,0.8333333333333334
bl1,2005,1735,1,4,1.3,1.3,1.2,1.5
bl1,2005,1742,2,2,1.2727272727272727,1.5454545454545454,1.1818181818181819,1.5454545454545454
bl1,2005,1753,2,2,1.3333333333333333,1.5833333333333333,1.25,1.1666666666666667
bl1,2005,1759,5,1,1.3846153846153846,1.6153846153846154,1.3076923076923077,2.5384615384615383
bl1,2005,1764,2,0,1.6428571428571428,1.5714285714285714,1.5714285714285714,1.2857142857142858
bl1,2005,1778,1,1,1.6666666666666667,1.4666666666666666,1.2666666666666666,1.1333333333333333
bl1,2005,1781,0,0,1.625,1.4375,1.5,1.625
bl1,2005,1796,1,1,1.5294117647058822,1.3529411764705883,1.588235294117647,1.411764705882353
bl1,2005,1807,1,1,1.5,1.3333333333333333,1.1111111111111112,1.7222222222222223
bl1,2005,1823,1,0,1.5,1.3,1.35,1.5
bl1,2005,1846,1,2,1.434782608695652,1.2608695652173914,1.434782608695652,0.7391304347826086
bl1,2005,1888,0,1,1.2962962962962963,1.3333333333333333,1,1.2962962962962963
bl1,2005,1895,0,0,1.25,1.3214285714285714,1.4285714285714286,1.6071428571428572
bl1,2005,1906,3,3,1.206896551724138,1.2758620689655173,1,0.9310344827586207
bl1,2005,1913,0,1,1.2666666666666666,1.3333333333333333,1.3666666666666667,2.2
bl1,2005,1918,1,2,1.2258064516129032,1.3225806451612903,1.2580645161290323,1.1935483870967742
bl1,2005,1933,2,2,1.21875,1.34375,1.1875,1.5
bl1,2005,1934,2,2,1.2424242424242424,1.3636363636363635,1.878787878787879,1.4242424242424243
bl1,2005,1689,1,1,1.2,0.8,0.6,1.6
bl1,2005,1705,1,0,1.2857142857142858,0.7142857142857143,0.42857142857142855,1.5714285714285714
bl1,2005,1768,1,0,1.2857142857142858,0.7142857142857143,1.2142857142857142,1.5
bl1,2005,1773,1,0,1.2666666666666666,0.6666666666666666,1.5333333333333334,1.6
bl1,2005,1785,0,2,1.25,0.625,1.1875,1.0625
bl1,2005,1797,2,0,1.1764705882352942,0.7058823529411765,1.3529411764705883,2.588235294117647
bl1,2005,1800,0,0,1.2222222222222223,0.6666666666666666,1.4444444444444444,1.4444444444444444
bl1,2005,1812,0,0,1.1578947368421053,0.631578947368421,1.3157894736842106,1.368421052631579
bl1,2005,1817,7,4,1.1,0.6,1.5,1.4
bl1,2005,1828,2,1,1.380952380952381,0.7619047619047619,1.4285714285714286,1.2857142857142858
bl1,2005,1839,2,0,1.4090909090909092,0.7727272727272727,1.0454545454545454,1.5909090909090908
bl1,2005,1860,2,0,1.4583333333333333,0.75,1.2916666666666667,1.625
bl1,2005,1924,3,1,1.3225806451612903,0.8709677419354839,0.9354838709677419,1.2258064516129032
bl1,2005,1927,0,1,1.375,0.875,1.40625,1.46875
bl1,2005,1940,3,2,1.3333333333333333,0.8787878787878788,1.0606060606060606,1.0909090909090908
bl1,2005,1741,3,0,1,1.7272727272727273,1.4545454545454546,1.4545454545454546
bl1,2005,1750,2,2,1.1666666666666667,1.5833333333333333,1.25,1.5833333333333333
bl1,2005,1761,1,1,1.2307692307692308,1.6153846153846154,1.3076923076923077,1.2307692307692308
bl1,2005,1777,2,0,1.2142857142857142,1.5714285714285714,1.4666666666666666,1.3333333333333333
bl1,2005,1771,2,1,1.2666666666666666,1.4666666666666666,1.2666666666666666,2.6666666666666665
bl1,2005,1782,3,4,1.3125,1.4375,1.25,1.125
bl1,2005,1795,1,2,1.411764705882353,1.588235294117647,1.411764705882353,1.5294117647058822
bl1,2005,1801,1,1,1.3888888888888888,1.6111111111111112,1.5555555555555556,1.3888888888888888
